proj,algo,exp,iter,F1,fpr,fnr,recall,tnr,precision,auc,G,accuracy,Gmean,balance,tp,tn,fp,fn
f5,nsga3,5,18,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0
f5,rs,5,18,0.1818181818181818,0.5,0.5,0.5,0.5,0.1111111111111111,0.5,0.5,0.5,0.31426968052735443,0.5,1.0,8.0,8.0,1.0
f5,spea2,5,18,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0
f6,ga,6,18,0.5714285714285715,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6324555320336759,0.6666666666666667,4.0,8.0,4.0,2.0
f6,ibea,6,18,0.5,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5773502691896257,0.7777777777777778,0.8660254037844386,0.5285954792089683,2.0,12.0,0.0,4.0
f6,nsga2,6,18,0.5,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5773502691896257,0.7777777777777778,0.8660254037844386,0.5285954792089683,2.0,12.0,0.0,4.0
f6,nsga3,6,18,0.5,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5773502691896257,0.7777777777777778,0.8660254037844386,0.5285954792089683,2.0,12.0,0.0,4.0
f6,rs,6,18,0.42105263157894735,0.75,0.3333333333333333,0.6666666666666666,0.25,0.3076923076923077,0.45833333333333326,0.408248290463863,0.3888888888888889,0.4296689244236597,0.41965048845066166,4.0,3.0,9.0,2.0
f6,spea2,6,18,0.5,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5773502691896257,0.7777777777777778,0.8660254037844386,0.5285954792089683,2.0,12.0,0.0,4.0
f7,ga,7,18,0.4210526315789474,0.7857142857142857,0.0,1.0,0.21428571428571427,0.26666666666666666,0.6071428571428572,0.4629100498862757,0.3888888888888889,0.5163977794943222,0.4444161004962841,4.0,3.0,11.0,0.0
f7,ibea,7,18,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7777777777777778,0.0,0.29289321881345254,0.0,14.0,0.0,4.0
f7,nsga2,7,18,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7777777777777778,0.0,0.29289321881345254,0.0,14.0,0.0,4.0
f7,nsga3,7,18,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7777777777777778,0.0,0.29289321881345254,0.0,14.0,0.0,4.0
f7,rs,7,18,0.4210526315789474,0.7857142857142857,0.0,1.0,0.21428571428571427,0.26666666666666666,0.6071428571428572,0.4629100498862757,0.3888888888888889,0.5163977794943222,0.4444161004962841,4.0,3.0,11.0,0.0
f7,spea2,7,18,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7777777777777778,0.0,0.29289321881345254,0.0,14.0,0.0,4.0
f8,ga,8,18,0.3333333333333333,0.42857142857142855,0.5,0.5,0.5714285714285714,0.25,0.5357142857142857,0.5345224838248488,0.5555555555555556,0.4472135954999579,0.534342685342668,2.0,8.0,6.0,2.0
f8,ibea,8,18,0.8571428571428571,0.0,0.25,0.75,1.0,1.0,0.875,0.8660254037844386,0.9444444444444444,0.9660917830792959,0.8232233047033631,3.0,14.0,0.0,1.0
f8,nsga2,8,18,0.8571428571428571,0.0,0.25,0.75,1.0,1.0,0.875,0.8660254037844386,0.9444444444444444,0.9660917830792959,0.8232233047033631,3.0,14.0,0.0,1.0
f8,nsga3,8,18,0.8571428571428571,0.0,0.25,0.75,1.0,1.0,0.875,0.8660254037844386,0.9444444444444444,0.9660917830792959,0.8232233047033631,3.0,14.0,0.0,1.0
f8,rs,8,18,0.18181818181818182,0.42857142857142855,0.75,0.25,0.5714285714285714,0.14285714285714285,0.4107142857142857,0.3779644730092272,0.5,0.3223291856101521,0.3891917365540333,1.0,8.0,6.0,3.0
f8,spea2,8,18,0.8571428571428571,0.0,0.25,0.75,1.0,1.0,0.875,0.8660254037844386,0.9444444444444444,0.9660917830792959,0.8232233047033631,3.0,14.0,0.0,1.0
f9,ga,9,18,0.14285714285714285,0.6875,0.5,0.5,0.3125,0.08333333333333333,0.40625,0.39528470752104744,0.3333333333333333,0.26352313834736496,0.3988942480727705,1.0,5.0,11.0,1.0
f9,ibea,9,18,0.8,0.0625,0.0,1.0,0.9375,0.6666666666666666,0.96875,0.9682458365518543,0.9444444444444444,0.816496580927726,0.9558058261758408,2.0,15.0,1.0,0.0
f9,nsga2,9,18,0.8,0.0625,0.0,1.0,0.9375,0.6666666666666666,0.96875,0.9682458365518543,0.9444444444444444,0.816496580927726,0.9558058261758408,2.0,15.0,1.0,0.0
f9,nsga3,9,18,0.8,0.0625,0.0,1.0,0.9375,0.6666666666666666,0.96875,0.9682458365518543,0.9444444444444444,0.816496580927726,0.9558058261758408,2.0,15.0,1.0,0.0
f9,rs,9,18,0.14285714285714285,0.6875,0.5,0.5,0.3125,0.08333333333333333,0.40625,0.39528470752104744,0.3333333333333333,0.26352313834736496,0.3988942480727705,1.0,5.0,11.0,1.0
f9,spea2,9,18,0.8,0.0625,0.0,1.0,0.9375,0.6666666666666666,0.96875,0.9682458365518543,0.9444444444444444,0.816496580927726,0.9558058261758408,2.0,15.0,1.0,0.0
f10,ga,0,19,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.6666666666666666,0.46153846153846156,0.2222222222222222,0.5641025641025641,0.5547001962252291,0.5,0.4364357804719847,0.5521987385494108,2.0,6.0,7.0,1.0
f10,ibea,0,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,0.0,0.0
f10,nsga2,0,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,0.0,0.0
f10,nsga3,0,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,0.0,0.0
f10,rs,0,19,0.26666666666666666,0.7692307692307693,0.3333333333333333,0.6666666666666666,0.23076923076923078,0.16666666666666666,0.4487179487179486,0.3922322702763681,0.3125,0.3535533905932738,0.407198562989903,2.0,3.0,10.0,1.0
f10,spea2,0,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,0.0,0.0
f1,ga,1,19,0.15384615384615383,0.5714285714285714,0.75,0.25,0.42857142857142855,0.1111111111111111,0.3392857142857143,0.32732683535398854,0.3888888888888889,0.2721655269759087,0.3332801891930548,1.0,6.0,8.0,3.0
f1,ibea,1,19,0.75,0.07142857142857142,0.25,0.75,0.9285714285714286,0.75,0.8392857142857143,0.8345229603962802,0.8888888888888888,0.8345229603962802,0.8161494617680893,3.0,13.0,1.0,1.0
f1,nsga2,1,19,0.75,0.07142857142857142,0.25,0.75,0.9285714285714286,0.75,0.8392857142857143,0.8345229603962802,0.8888888888888888,0.8345229603962802,0.8161494617680893,3.0,13.0,1.0,1.0
f1,nsga3,1,19,0.75,0.07142857142857142,0.25,0.75,0.9285714285714286,0.75,0.8392857142857143,0.8345229603962802,0.8888888888888888,0.8345229603962802,0.8161494617680893,3.0,13.0,1.0,1.0
f1,rs,1,19,0.15384615384615383,0.5714285714285714,0.75,0.25,0.42857142857142855,0.1111111111111111,0.3392857142857143,0.32732683535398854,0.3888888888888889,0.2721655269759087,0.3332801891930548,1.0,6.0,8.0,3.0
f1,spea2,1,19,0.75,0.07142857142857142,0.25,0.75,0.9285714285714286,0.75,0.8392857142857143,0.8345229603962802,0.8888888888888888,0.8345229603962802,0.8161494617680893,3.0,13.0,1.0,1.0
f2,ga,2,19,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.5,0.4714045207910317,0.6111111111111112,0.37267799624996495,0.4729537233052702,1.0,10.0,5.0,2.0
f2,ibea,2,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0
f2,nsga2,2,19,0.8,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.8333333333333333,0.816496580927726,0.9444444444444444,0.9682458365518543,0.7642977396044841,2.0,15.0,0.0,1.0
f2,nsga3,2,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0
f2,rs,2,19,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.5,0.4714045207910317,0.6111111111111112,0.37267799624996495,0.4729537233052702,1.0,10.0,5.0,2.0
f2,spea2,2,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0
f3,ga,3,19,0.3636363636363636,0.3076923076923077,0.6,0.4,0.6923076923076923,0.3333333333333333,0.5461538461538461,0.5262348115842176,0.6111111111111112,0.5,0.5232010086981005,2.0,9.0,4.0,3.0
f3,ibea,3,19,0.7499999999999999,0.0,0.4,0.6,1.0,1.0,0.8,0.7745966692414834,0.8888888888888888,0.9309493362512627,0.717157287525381,3.0,13.0,0.0,2.0
f3,nsga2,3,19,0.7499999999999999,0.0,0.4,0.6,1.0,1.0,0.8,0.7745966692414834,0.8888888888888888,0.9309493362512627,0.717157287525381,3.0,13.0,0.0,2.0
f3,nsga3,3,19,0.7499999999999999,0.0,0.4,0.6,1.0,1.0,0.8,0.7745966692414834,0.8888888888888888,0.9309493362512627,0.717157287525381,3.0,13.0,0.0,2.0
f3,rs,3,19,0.3636363636363636,0.3076923076923077,0.6,0.4,0.6923076923076923,0.3333333333333333,0.5461538461538461,0.5262348115842176,0.6111111111111112,0.5,0.5232010086981005,2.0,9.0,4.0,3.0
f3,spea2,3,19,0.7499999999999999,0.0,0.4,0.6,1.0,1.0,0.8,0.7745966692414834,0.8888888888888888,0.9309493362512627,0.717157287525381,3.0,13.0,0.0,2.0
f4,ga,4,19,0.14285714285714288,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2548235957188128,0.33333333333333337,1.0,5.0,10.0,2.0
f4,ibea,4,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0
f4,nsga2,4,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0
f4,nsga3,4,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0
f4,rs,4,19,0.14285714285714288,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2548235957188128,0.33333333333333337,1.0,5.0,10.0,2.0
f4,spea2,4,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0
f5,ga,5,19,0.1818181818181818,0.5,0.5,0.5,0.5,0.1111111111111111,0.5,0.5,0.5,0.31426968052735443,0.5,1.0,8.0,8.0,1.0
f5,ibea,5,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0
f5,nsga2,5,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0
f5,nsga3,5,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0
f5,rs,5,19,0.1818181818181818,0.5,0.5,0.5,0.5,0.1111111111111111,0.5,0.5,0.5,0.31426968052735443,0.5,1.0,8.0,8.0,1.0
f5,spea2,5,19,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0
f6,ga,6,19,0.13333333333333333,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.25000000000000006,0.23570226039551584,0.2777777777777778,0.2222222222222222,0.245384571821882,1.0,4.0,8.0,5.0
f6,ibea,6,19,0.5,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5773502691896257,0.7777777777777778,0.8660254037844386,0.5285954792089683,2.0,12.0,0.0,4.0
f6,nsga2,6,19,0.5,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5773502691896257,0.7777777777777778,0.8660254037844386,0.5285954792089683,2.0,12.0,0.0,4.0
f6,nsga3,6,19,0.5,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5773502691896257,0.7777777777777778,0.8660254037844386,0.5285954792089683,2.0,12.0,0.0,4.0
f6,rs,6,19,0.23529411764705885,0.75,0.6666666666666666,0.3333333333333333,0.25,0.18181818181818182,0.29166666666666663,0.28867513459481287,0.2777777777777778,0.27914526311954124,0.29044223475306663,2.0,3.0,9.0,4.0
f6,spea2,6,19,0.5,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5773502691896257,0.7777777777777778,0.8660254037844386,0.5285954792089683,2.0,12.0,0.0,4.0
f7,ga,7,19,0.4444444444444445,0.7142857142857143,0.0,1.0,0.2857142857142857,0.2857142857142857,0.6428571428571428,0.5345224838248488,0.4444444444444444,0.5345224838248488,0.4949237277238947,4.0,4.0,10.0,0.0
f7,ibea,7,19,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7777777777777778,0.0,0.29289321881345254,0.0,14.0,0.0,4.0
f7,nsga2,7,19,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7777777777777778,0.0,0.29289321881345254,0.0,14.0,0.0,4.0
f7,nsga3,7,19,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7777777777777778,0.0,0.29289321881345254,0.0,14.0,0.0,4.0
f7,rs,7,19,0.0,0.35714285714285715,1.0,0.0,0.6428571428571429,0.0,0.3214285714285714,0.0,0.5,0.0,0.2491501413704058,0.0,9.0,5.0,4.0
f7,spea2,7,19,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7777777777777778,0.0,0.29289321881345254,0.0,14.0,0.0,4.0
f8,ga,8,19,0.18181818181818182,0.42857142857142855,0.75,0.25,0.5714285714285714,0.14285714285714285,0.4107142857142857,0.3779644730092272,0.5,0.3223291856101521,0.3891917365540333,1.0,8.0,6.0,3.0
f8,ibea,8,19,0.8571428571428571,0.0,0.25,0.75,1.0,1.0,0.875,0.8660254037844386,0.9444444444444444,0.9660917830792959,0.8232233047033631,3.0,14.0,0.0,1.0
f8,nsga2,8,19,0.8571428571428571,0.0,0.25,0.75,1.0,1.0,0.875,0.8660254037844386,0.9444444444444444,0.9660917830792959,0.8232233047033631,3.0,14.0,0.0,1.0
f8,nsga3,8,19,0.8571428571428571,0.0,0.25,0.75,1.0,1.0,0.875,0.8660254037844386,0.9444444444444444,0.9660917830792959,0.8232233047033631,3.0,14.0,0.0,1.0
f8,rs,8,19,0.3333333333333333,0.42857142857142855,0.5,0.5,0.5714285714285714,0.25,0.5357142857142857,0.5345224838248488,0.5555555555555556,0.4472135954999579,0.534342685342668,2.0,8.0,6.0,2.0
f8,spea2,8,19,0.8571428571428571,0.0,0.25,0.75,1.0,1.0,0.875,0.8660254037844386,0.9444444444444444,0.9660917830792959,0.8232233047033631,3.0,14.0,0.0,1.0
f9,ga,9,19,0.14285714285714285,0.6875,0.5,0.5,0.3125,0.08333333333333333,0.40625,0.39528470752104744,0.3333333333333333,0.26352313834736496,0.3988942480727705,1.0,5.0,11.0,1.0
f9,ibea,9,19,0.8,0.0625,0.0,1.0,0.9375,0.6666666666666666,0.96875,0.9682458365518543,0.9444444444444444,0.816496580927726,0.9558058261758408,2.0,15.0,1.0,0.0
f9,nsga2,9,19,0.8,0.0625,0.0,1.0,0.9375,0.6666666666666666,0.96875,0.9682458365518543,0.9444444444444444,0.816496580927726,0.9558058261758408,2.0,15.0,1.0,0.0
f9,nsga3,9,19,0.8,0.0625,0.0,1.0,0.9375,0.6666666666666666,0.96875,0.9682458365518543,0.9444444444444444,0.816496580927726,0.9558058261758408,2.0,15.0,1.0,0.0
f9,rs,9,19,0.1818181818181818,0.5,0.5,0.5,0.5,0.1111111111111111,0.5,0.5,0.5,0.31426968052735443,0.5,1.0,8.0,8.0,1.0
f9,spea2,9,19,0.8,0.0625,0.0,1.0,0.9375,0.6666666666666666,0.96875,0.9682458365518543,0.9444444444444444,0.816496580927726,0.9558058261758408,2.0,15.0,1.0,0.0
f10,ga,0,20,0.375,0.7692307692307693,0.0,1.0,0.23076923076923078,0.23076923076923078,0.6153846153846154,0.4803844614152614,0.375,0.4803844614152614,0.45607170677957887,3.0,3.0,10.0,0.0
f10,ibea,0,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,0.0,0.0
f10,nsga2,0,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,0.0,0.0
f10,nsga3,0,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,0.0,0.0
f10,rs,0,20,0.28571428571428575,0.6923076923076923,0.3333333333333333,0.6666666666666666,0.3076923076923077,0.18181818181818182,0.4871794871794871,0.4529108136578383,0.375,0.38138503569823695,0.4566764076816131,2.0,4.0,9.0,1.0
f10,spea2,0,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,0.0,0.0
f1,ga,1,20,0.15384615384615383,0.5714285714285714,0.75,0.25,0.42857142857142855,0.1111111111111111,0.3392857142857143,0.32732683535398854,0.3888888888888889,0.2721655269759087,0.3332801891930548,1.0,6.0,8.0,3.0
f1,ibea,1,20,0.75,0.07142857142857142,0.25,0.75,0.9285714285714286,0.75,0.8392857142857143,0.8345229603962802,0.8888888888888888,0.8345229603962802,0.8161494617680893,3.0,13.0,1.0,1.0
f1,nsga2,1,20,0.5714285714285715,0.07142857142857142,0.5,0.5,0.9285714285714286,0.6666666666666666,0.7142857142857143,0.6813851438692469,0.8333333333333334,0.7601169500660919,0.6428571428571428,2.0,13.0,1.0,2.0
f1,nsga3,1,20,0.75,0.07142857142857142,0.25,0.75,0.9285714285714286,0.75,0.8392857142857143,0.8345229603962802,0.8888888888888888,0.8345229603962802,0.8161494617680893,3.0,13.0,1.0,1.0
f1,rs,1,20,0.15384615384615383,0.5714285714285714,0.75,0.25,0.42857142857142855,0.1111111111111111,0.3392857142857143,0.32732683535398854,0.3888888888888889,0.2721655269759087,0.3332801891930548,1.0,6.0,8.0,3.0
f1,spea2,1,20,0.75,0.07142857142857142,0.25,0.75,0.9285714285714286,0.75,0.8392857142857143,0.8345229603962802,0.8888888888888888,0.8345229603962802,0.8161494617680893,3.0,13.0,1.0,1.0
f2,ga,2,20,0.375,0.6666666666666666,0.0,1.0,0.3333333333333333,0.23076923076923078,0.6666666666666667,0.5773502691896257,0.4444444444444444,0.4803844614152614,0.5285954792089684,3.0,5.0,10.0,0.0
f2,ibea,2,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0
f2,nsga2,2,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0
f2,nsga3,2,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0
f2,rs,2,20,0.30769230769230765,0.5333333333333333,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.2,0.5666666666666667,0.5577733510227171,0.5,0.4183300132670378,0.5552778645291222,2.0,7.0,8.0,1.0
f2,spea2,2,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0
f3,ga,3,20,0.3636363636363636,0.3076923076923077,0.6,0.4,0.6923076923076923,0.3333333333333333,0.5461538461538461,0.5262348115842176,0.6111111111111112,0.5,0.5232010086981005,2.0,9.0,4.0,3.0
f3,ibea,3,20,0.7499999999999999,0.0,0.4,0.6,1.0,1.0,0.8,0.7745966692414834,0.8888888888888888,0.9309493362512627,0.717157287525381,3.0,13.0,0.0,2.0
f3,nsga2,3,20,0.7499999999999999,0.0,0.4,0.6,1.0,1.0,0.8,0.7745966692414834,0.8888888888888888,0.9309493362512627,0.717157287525381,3.0,13.0,0.0,2.0
f3,nsga3,3,20,0.7499999999999999,0.0,0.4,0.6,1.0,1.0,0.8,0.7745966692414834,0.8888888888888888,0.9309493362512627,0.717157287525381,3.0,13.0,0.0,2.0
f3,rs,3,20,0.3636363636363636,0.3076923076923077,0.6,0.4,0.6923076923076923,0.3333333333333333,0.5461538461538461,0.5262348115842176,0.6111111111111112,0.5,0.5232010086981005,2.0,9.0,4.0,3.0
f3,spea2,3,20,0.7499999999999999,0.0,0.4,0.6,1.0,1.0,0.8,0.7745966692414834,0.8888888888888888,0.9309493362512627,0.717157287525381,3.0,13.0,0.0,2.0
f4,ga,4,20,0.14285714285714288,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2548235957188128,0.33333333333333337,1.0,5.0,10.0,2.0
f4,ibea,4,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0
f4,nsga2,4,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0
f4,nsga3,4,20,0.8,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.8333333333333333,0.816496580927726,0.9444444444444444,0.9682458365518543,0.7642977396044841,2.0,15.0,0.0,1.0
f4,rs,4,20,0.14285714285714288,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2548235957188128,0.33333333333333337,1.0,5.0,10.0,2.0
f4,spea2,4,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.0,0.0
f5,ga,5,20,0.14285714285714285,0.6875,0.5,0.5,0.3125,0.08333333333333333,0.40625,0.39528470752104744,0.3333333333333333,0.26352313834736496,0.3988942480727705,1.0,5.0,11.0,1.0
f5,ibea,5,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0
f5,nsga2,5,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0
f5,nsga3,5,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0
f5,rs,5,20,0.1818181818181818,0.5,0.5,0.5,0.5,0.1111111111111111,0.5,0.5,0.5,0.31426968052735443,0.5,1.0,8.0,8.0,1.0
f5,spea2,5,20,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0
f6,ga,6,20,0.4705882352941177,0.5833333333333334,0.3333333333333333,0.6666666666666666,0.4166666666666667,0.36363636363636365,0.5416666666666665,0.5270462766947299,0.5,0.5096471914376256,0.5249269062086925,4.0,5.0,7.0,2.0
f6,ibea,6,20,0.5,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5773502691896257,0.7777777777777778,0.8660254037844386,0.5285954792089683,2.0,12.0,0.0,4.0
f6,nsga2,6,20,0.5,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5773502691896257,0.7777777777777778,0.8660254037844386,0.5285954792089683,2.0,12.0,0.0,4.0
f6,nsga3,6,20,0.5,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5773502691896257,0.7777777777777778,0.8660254037844386,0.5285954792089683,2.0,12.0,0.0,4.0
f6,rs,6,20,0.631578947368421,0.5833333333333334,0.0,1.0,0.4166666666666667,0.46153846153846156,0.7083333333333333,0.6454972243679028,0.6111111111111112,0.6793662204867574,0.5875210443078474,6.0,5.0,7.0,0.0
f6,spea2,6,20,0.5,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5773502691896257,0.7777777777777778,0.8660254037844386,0.5285954792089683,2.0,12.0,0.0,4.0
f7,ga,7,20,0.4,0.8571428571428571,0.0,1.0,0.14285714285714285,0.25,0.5714285714285714,0.3779644730092272,0.3333333333333333,0.5,0.3939084732686736,4.0,2.0,12.0,0.0
f7,ibea,7,20,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7777777777777778,0.0,0.29289321881345254,0.0,14.0,0.0,4.0
f7,nsga2,7,20,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7777777777777778,0.0,0.29289321881345254,0.0,14.0,0.0,4.0
f7,nsga3,7,20,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7777777777777778,0.0,0.29289321881345254,0.0,14.0,0.0,4.0
f7,rs,7,20,0.0,0.35714285714285715,1.0,0.0,0.6428571428571429,0.0,0.3214285714285714,0.0,0.5,0.0,0.2491501413704058,0.0,9.0,5.0,4.0
f7,spea2,7,20,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7777777777777778,0.0,0.29289321881345254,0.0,14.0,0.0,4.0
f8,ga,8,20,0.3333333333333333,0.42857142857142855,0.5,0.5,0.5714285714285714,0.25,0.5357142857142857,0.5345224838248488,0.5555555555555556,0.4472135954999579,0.534342685342668,2.0,8.0,6.0,2.0
f8,ibea,8,20,0.8571428571428571,0.0,0.25,0.75,1.0,1.0,0.875,0.8660254037844386,0.9444444444444444,0.9660917830792959,0.8232233047033631,3.0,14.0,0.0,1.0
f8,nsga2,8,20,0.8571428571428571,0.0,0.25,0.75,1.0,1.0,0.875,0.8660254037844386,0.9444444444444444,0.9660917830792959,0.8232233047033631,3.0,14.0,0.0,1.0
f8,nsga3,8,20,0.8571428571428571,0.0,0.25,0.75,1.0,1.0,0.875,0.8660254037844386,0.9444444444444444,0.9660917830792959,0.8232233047033631,3.0,14.0,0.0,1.0
f8,rs,8,20,0.3333333333333333,0.42857142857142855,0.5,0.5,0.5714285714285714,0.25,0.5357142857142857,0.5345224838248488,0.5555555555555556,0.4472135954999579,0.534342685342668,2.0,8.0,6.0,2.0
f8,spea2,8,20,0.8571428571428571,0.0,0.25,0.75,1.0,1.0,0.875,0.8660254037844386,0.9444444444444444,0.9660917830792959,0.8232233047033631,3.0,14.0,0.0,1.0
f9,ga,9,20,0.15384615384615385,0.625,0.5,0.5,0.375,0.09090909090909091,0.4375,0.4330127018922193,0.3888888888888889,0.27914526311954124,0.43403842886641153,1.0,6.0,10.0,1.0
f9,ibea,9,20,0.8,0.0625,0.0,1.0,0.9375,0.6666666666666666,0.96875,0.9682458365518543,0.9444444444444444,0.816496580927726,0.9558058261758408,2.0,15.0,1.0,0.0
f9,nsga2,9,20,0.8,0.0625,0.0,1.0,0.9375,0.6666666666666666,0.96875,0.9682458365518543,0.9444444444444444,0.816496580927726,0.9558058261758408,2.0,15.0,1.0,0.0
f9,nsga3,9,20,0.8,0.0625,0.0,1.0,0.9375,0.6666666666666666,0.96875,0.9682458365518543,0.9444444444444444,0.816496580927726,0.9558058261758408,2.0,15.0,1.0,0.0
